id,collection_id,book_id,number,title,intro,ending,title_ar,intro_en,ending_en
0.2,113,22.0,,"Section 2","","","الفصل الثاني","",""
0.3,113,22.0,,"Section 3","","","الفصل الثالث","",""
2.1,113,22.0,1.0,"Signet-rings - Section 1","","","باب الخاتم - الفصل الأول","",""
2.2,113,22.0,1.0,"Signet-rings - Section 2","","","باب الخاتم - الفصل الثاني","",""
2.3,113,22.0,1.0,"Signet-rings - Section 3","","","باب الخاتم - الفصل الثالث","",""
3.1,113,22.0,2.0,"Sandals - Section 1","","","باب النعال - الفصل الأول","",""
3.2,113,22.0,2.0,"Sandals - Section 2","","","باب النعال - الفصل الثاني","",""
4.1,113,22.0,3.0,"Combing the Hair - Section 1","","","باب الترجل - الفصل الأول","",""
4.2,113,22.0,3.0,"Combing the Hair - Section 2","","","باب الترجل - الفصل الثاني","",""
4.3,113,22.0,3.0,"Combing the Hair - Section 3","","","باب الترجل - الفصل الثالث","",""
5.1,113,22.0,4.0,"Pictures - Section 1","","","باب التصاوير - الفصل الأول","",""
5.2,113,22.0,4.0,"Pictures - Section 2","","","باب التصاوير - الفصل الثاني","",""
5.3,113,22.0,4.0,"Pictures - Section 3","","","باب التصاوير - الفصل الثالث","",""
0.1,113,23.0,,"Section 1","","","الفصل الأول","",""
0.2,113,23.0,,"Section 2","","وذُكر حديثُ ابْن عباسٍ: «خيرَ مَا تداويتم» فِي «بَاب التَّرَجُّل»","الفصل الثاني","","The tradition of Ibn ‘Abbas, “The best medicines you apply…” has been mentioned in the chapter on combing the hair."
0.3,113,23.0,,"Section 3","","","الفصل الثالث","",""
1.1,113,23.0,1.0,"Good and Evil Omens - Section 1","","","باب الفأل والطيرة - الفصل الأول","",""
1.2,113,23.0,1.0,"Good and Evil Omens - Section 2","","","باب الفأل والطيرة - الفصل الثاني","",""
1.3,113,23.0,1.0,"Good and Evil Omens - Section 3","","","باب الفأل والطيرة - الفصل الثالث","",""
2.1,113,23.0,2.0,"Divination - Section 1","","","باب الكهانة - الفصل الأول","",""
2.2,113,23.0,2.0,"Divination - Section 2","","","باب الكهانة - الفصل الثاني","",""
2.3,113,23.0,2.0,"Divination - Section 3","","","باب الكهانة - الفصل الثالث","",""
0.1,113,24.0,,"Section 1","","وَذَكَرَ حَدِيثَ عَبْدِ اللَّهِ بْنِ عُمَرَ فِي رُؤْيَا النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ فِي الْمَدِينَةِ فِي» بَاب حرم الْمَدِينَة ""","الفصل الأول","","‘Abdallah b. ‘Umar’s tradition about the Prophet's vision concerning Medina has been mentioned in the chapter on the sacred territory of Medina."
0.2,113,24.0,,"Section 2","","وَسَنَذْكُرُ حَدِيثَ أَبِي بَكْرَةَ: كَأَنَّ مِيزَانًا نَزَلَ مِنَ السَّمَاءِ فِي بَابِ «مَنَاقِبِ أَبِي بَكْرٍ وَعُمَرَ رَضِيَ اللَّهُ عَنْهُمَا»","الفصل الثاني","","We shall mention Abu Bakra’s tradition, “It was as though a scale descended from the sky ...” in the chapter on the fine qualities of Abu Bakr and ‘Umar in Book 27, Chapter 31b."
0.3,113,24.0,,"Section 3","","","الفصل الثالث","",""
1.0,115,1.0,1.0,"Honouring Parents: The Words of Allah Almighty: ""We have instructed","","","بَابُ قَوْلِهِ تَعَالَى‏:‏ ‏{‏وَوَصَّيْنَا الإِنْسَانَ بِوَالِدَيْهِ حُسْنًا‏}‏","",""
2.0,115,1.0,2.0,"Dutifulness to One's Mother","","","بَابُ بِرِّ الأُمِّ","",""
3.0,115,1.0,3.0,"Dutifulness to One's Father","","","بَابُ بِرِّ الأَبِ","",""
4.0,115,1.0,4.0,"Dutifulness to Parents, even if they are unjust","","","بَابُ بِرِّ وَالِدَيْهِ وَإِنْ ظَلَمَا","",""
5.0,115,1.0,5.0,"Gentle words to Parents","","","بَابُ لِينِ الْكَلاَمِ لِوَالِدَيْهِ","",""
6.0,115,1.0,6.0,"Repaying Parents","","","بَابُ جَزَاءِ الْوَالِدَيْنِ","",""
7.0,115,1.0,7.0,"Disobedience to Parents","","","بَابُ عُقُوقِ الْوَالِدَيْنِ","",""
8.0,115,1.0,8.0,"""Allah curses whoever curses his parents""","","","بَابُ لَعَنَ اللَّهُ مَنْ لَعَنَ وَالِدَيْهِ","",""
9.0,115,1.0,9.0,"Being Dutiful to Parents as long as that does not entail disobedience","","","بَابُ يَبَرُّ وَالِدَيْهِ مَا لَمْ يَكُنْ مَعْصِيَةً","",""
10.0,115,1.0,10.0,"The One who Fails his Parents will not enter the Garden","","","بَابُ مَنْ أَدْرَكَ وَالِدَيْهِ فَلَمْ يَدْخُلِ الْجَنَّةَ","",""
11.0,115,1.0,11.0,"Allah prolongs the life of someone who is dutiful towards his","","","بَابُ مَنْ بَرَّ وَالِدَيْهِ زَادَ اللَّهُ فِي عُمْرِهِ","",""
12.0,115,1.0,12.0,"One does not ask forgiveness for his father if he is an","","","بَابُ لاَ يَسْتَغْفِرُ لأَبِيهِ الْمُشْرِكِ","",""
13.0,115,1.0,13.0,"Dutifulness towards a parent who is an idolater","","","بَابُ بِرِّ الْوَالِدِ الْمُشْرِكِ","",""
14.0,115,1.0,14.0,"A person should not revile his parents","","","بَابُ لاَ يَسُبُّ وَالِدَيْهِ","",""
15.0,115,1.0,15.0,"The punishment for disobeying parents","","","بَابُ عُقُوبَةِ عُقُوقِ الْوَالِدَيْنِ","",""
16.0,115,1.0,16.0,"Making Parents weep","","","بَابُ بُكَاءِ الْوَالِدَيْنِ","",""
17.0,115,1.0,17.0,"The Supplication of Parents","","","بَابُ دَعْوَةِ الْوَالِدَيْنِ","",""
18.0,115,1.0,18.0,"Offering Islam to a Christian mother","","","بَابُ عَرْضِ الإِسْلاَمِ عَلَى الأُمِّ النَّصْرَانِيَّةِ","",""
19.0,115,1.0,19.0,"Dutifulness towards Parents after their Death","","","بَابُ بِرِّ الْوَالِدَيْنِ بَعْدَ مَوْتِهِمَا","",""
20.0,115,1.0,20.0,"The Dutifulness of someone who maintains what his father","","","بَابُ بِرِّ مِنْ كَانَ يَصِلُهُ أَبُوهُ","",""
21.0,115,1.0,21.0,"Do not cut off someone with whom your father maintained ties","","","بَابُ لاَ تَقْطَعْ مَنْ كَانَ يَصِلُ أَبَاكَ فَيُطْفَأَ نُورُكَ","",""
22.0,115,1.0,22.0,"Love is inherited","","","بَابُ الْوُدُّ يُتَوَارَثُ","",""
23.0,115,1.0,23.0,"A man should not call his father by his name nor sit down before","","","بَابُ لاَ يُسَمِّي الرَّجُلُ أَبَاهُ، وَلاَ يَجْلِسُ قَبْلَهُ، وَلاَ يَمْشِي أَمَامَهُ","",""
24.0,115,1.0,24.0,"Can a man call his father by his kunya?","","","بَابُ‏:‏ هَلْ يُكَنِّي أَبَاهُ‏؟‏","",""
25.0,115,2.0,25.0,"The Duty of maintaining ties of kinship","","","بَابُ وُجُوبِ وصِلَةِ الرَّحِمِ","",""
26.0,115,2.0,26.0,"Maintaining ties of kinship","","","بَابُ صِلَةِ الرَّحِمِ","",""
27.0,115,2.0,27.0,"The excellence of maintaining ties of kinship","","","بَابُ فَضْلِ صِلَةِ الرَّحِمِ","",""
28.0,115,2.0,28.0,"Maintaining ties of kinship will prolong life","","","بَابُ صِلَةِ الرَّحِمِ تَزِيدُ فِي الْعُمْرِ","",""
29.0,115,2.0,29.0,"Allah loves the one who maintains ties of kinship","","","بَابُ مَنْ وَصَلَ رَحِمَهُ أَحَبَّهُ أَهْلُهُ","",""
30.0,115,2.0,30.0,"Being dutiful to the closest relative and then the next","","","بَابُ بِرِّ الأَقْرَبِ فَالأَقْرَبِ","",""
31.0,115,2.0,31.0,"Mercy will not descend on people when there is someone among","","","بَابُ لا تَنْزِلُ الرَّحْمَةُ عَلَى قَوْمٍ فِيهِمْ قَاطِعُ رَحِمٍ","",""
32.0,115,2.0,32.0,"The wrong action of someone who severs ties of kinship","","","بَابُ إِثْمِ قَاطِعِ الرَّحِمِ","",""
33.0,115,2.0,33.0,"The punishment of someone who cuts off ties of kinship in this","","","بَابُ عُُوبَةِ قَاطِعِ الرَّحِمِ فِي الدُّنْيَا","",""
34.0,115,2.0,34.0,"The one who maintains ties of kinship is not the one who","","","بَابُ لَيْسَ الْوَاصِلُ بِالْمُكَافِئِ","",""
35.0,115,2.0,35.0,"The excellence of someone who maintains relations with relatives","","","بَابُ فَضْلِ مَنْ يَصِلُ ذَا الرَّحِمِ الظَّالِمَ","",""
36.0,115,2.0,36.0,"Those who maintained ties of kinship in the Jahiliyya and then became Muslim","","","بَابُ مَنْ وَصَلَ رَحِمَهُ فِي الْجَاهِلِيَّةِ ثُمَّ أَسْلَمَ","",""
37.0,115,2.0,37.0,"Maintaining ties of kinship with the idolater and giving","","","بَابُ صِلَةِ ذِي الرَّحِمِ الْمُشْرِكِ وَالْهَدِيَّةِ","",""
38.0,115,2.0,38.0,"Learn your lineages so that you can maintain ties of","","","بَابُ تَعَلَّمُوا مِنْ أَنْسَابِكُمْ مَا تَصِلُونَ بِهِ أَرْحَامَكُمْ","",""
39.0,115,3.0,39.0,"Can a mawla say, ""I am from so-and-so""?","","","بَابُ هَلْ يَقُولُ الْمَوْلَى‏:‏ إِنِّي مِنْ فُلانٍ‏؟‏","",""
40.0,115,3.0,40.0,"The mawla of a people is one of them","","","بَابُ مَوْلَى الْقَوْمِ مِنْ أَنْفُسِهِمْ","",""
41.0,115,4.0,41.0,"Someone who looks after two or one daughters","","","بَابُ مَنْ عَالَ جَارِيَتَيْنِ أَوْ وَاحِدَةً","",""
42.0,115,4.0,42.0,"Someone who looks after three sisters","","","بَابُ مَنْ عَالَ ثَلاَثَ أَخَوَاتٍ","",""
43.0,115,4.0,43.0,"The excellence of someone who looks after his daughter after she has been sent back home","","","بَابُ فَضْلِ مَنْ عَالَ ابْنَتَهُ الْمَرْدُودَةَ","",""
44.0,115,4.0,44.0,"Disliking for someone to hope for the death of daughters","","","بَابُ مَنْ كَرِهَ أَنْ يَتَمَنَّى مَوْتَ الْبَنَاتِ","",""
45.0,115,5.0,45.0,"A child is a source of both honour and cowardice","","","بَابُ الْوَلَدُ مَبْخَلَةٌ مَجْبَنَةٌ","",""
46.0,115,5.0,46.0,"Carrying a child on one's shoulders","","","بَابُ حَمْلِ الصَّبِيِّ عَلَى الْعَاتِقِ","",""
47.0,115,5.0,47.0,"A child is a source of joy","","","بَابُ الْوَلَدُ قُرَّةُ الْعَيْنِ","",""
48.0,115,5.0,48.0,"A person who makes supplication that his friend will have a lot","","","بَابُ مَنْ دَعَا لِصَاحِبِهِ أَنْ أَكْثِرْ مَالَهُ وَوَلَدَهُ","",""
49.0,115,5.0,49.0,"Mothers are merciful","","","بَابُ الْوَالِدَاتُ رَحِيمَاتٌ","",""
50.0,115,5.0,50.0,"Kissing Children","","","بَابُ قُبْلَةِ الصِّبْيَانِ","",""
51.0,115,5.0,51.0,"The parent teaching adab and his duty towards his child","","","بَابُ أَدَبِ الْوَالِدِ وَبِرِّهِ لِوَلَدِهِ","",""
52.0,115,5.0,52.0,"The dutifulness of a father to his child","","","بَابُ بِرِّ الأَبِ لِوَلَدِهِ","",""
53.0,115,5.0,53.0,"Someone who does not show mercy will not be shown mercy","","","بَابُ مَنْ لا يَرْحَمُ لا يُرْحَمُ","",""
54.0,115,5.0,54.0,"Mercy consists of a hundred parts","","","بَابُ الرَّحْمَةُ مِئَةُ جُزْءٍ","",""
55.0,115,6.0,55.0,"The recommendation to be kind to neighbours","","","بَابُ الْوَصَاةِ بِالْجَارِ","",""
56.0,115,6.0,56.0,"The neighbour's due","","","بَابُ حَقِّ الْجَارِ","",""
57.0,115,6.0,57.0,"Begin with the neighbour","","","بَابُ يَبْدَأُ بِالْجَارِ","",""
58.0,115,6.0,58.0,"You give to the neighbour whose door is the nearest to","","","بَابُ يَهْدِي إِلَى أَقْرَبِهِمْ بَابًا","",""
59.0,115,6.0,59.0,"The nearest and then next nearest neighbour","","","بَابُ الاَدْنَى فَالادْنَى مِنَ الْجِيرَانِ","",""
60.0,115,6.0,60.0,"The person who shuts his door against his neighbour","","","بَابُ مَنْ أَغْلَقَ الْبَابَ عَلَى الْجَارِ","",""
61.0,115,6.0,61.0,"A person should not eat his fill without seeing to his","","","بَابُ لا يَشْبَعُ دُونَ جَارِهِ","",""
62.0,115,6.0,62.0,"When there is a lot of stew, it is divided between the","","","بَابُ يُكْثِرُ مَاءَ الْمَرَقِ فَيَقْسِمُ فِي الْجِيرَانِ","",""
63.0,115,6.0,63.0,"The best neighbour","","","بَابُ خَيْرِ الْجِيرَانِ","",""
64.0,115,6.0,64.0,"The righteous neighbour","","","بَابُ الْجَارِ الصَّالِحِ","",""
65.0,115,6.0,65.0,"The bad neighbour","","","بَابُ الْجَارِ السُّوءِ","",""
66.0,115,6.0,66.0,"A person should not injure his neighbour","","","بَابُ لا يُؤْذِي جَارَهُ","",""
67.0,115,6.0,67.0,"A woman should not disdain anything which her female neighbour","","","بَابُ لاَ تَحْقِرَنَّ جَارَةٌ لِجَارَتِهَا وَلَوْ فِرْسِنُ شَاةٍ","",""
68.0,115,6.0,68.0,"The neighbour's complaint","","","بَابُ شِكَايَةِ الْجَارِ","",""
69.0,115,6.0,69.0,"Someone who harms his neighbour until he forces him to","","","بَابُ مَنْ آذَى جَارَهُ حَتَّى يَخْرُجَ","",""
70.0,115,6.0,70.0,"A Jewish neighbour","","","بَابُ جَارِ الْيَهُودِيِّ","",""
71.0,115,7.0,71.0,Generosity,"","","بَابُ الْكَرَمِ","",""
72.0,115,7.0,72.0,"Kindness to both the pious and the deviant","","","بَابُ الإِحْسَانِ إِلَى الْبَرِّ وَالْفَاجِرِ","",""
73.0,115,7.0,73.0,"The excellence of someone who provides for an orphan","","","بَابُ فَضْلِ مَنْ يَعُولُ يَتِيمًا","",""
74.0,115,7.0,74.0,"The excellence of someone who provides for his orphan","","","بَابُ فَضْلِ مَنْ يَعُولُ يَتِيمًا لَهُ","",""
75.0,115,7.0,75.0,"The excellence of someone who provides for an orphan in the company","","","بَابُ فَضْلِ مَنْ يَعُولُ يَتِيمًا مِنْ أَبَوَيْهِ","",""
76.0,115,7.0,76.0,"The best house is a house in which orphans are well","","","بَابُ خَيْرُ بَيْتٍ بَيْتٌ فِيهِ يَتِيمٌ يُحْسَنُ إِلَيْهِ","",""
77.0,115,7.0,77.0,"Be like a merciful father to orphans","","","بَابُ كُنَّ لِلْيَتِيمِ كَالأَبِ الرَّحِيمِ","",""
78.0,115,7.0,78.0,"The excellence of a woman who perseveres with her child and does","","","بَابُ فَضْلِ الْمَرْأَةِ إِذَا تَصَبَّرَتْ عَلَى وَلَدِهَا وَلَمْ تَتَزَوَّجْ","",""
79.0,115,7.0,79.0,"Disciplining an orphan","","","بَابُ أَدَبِ الْيَتِيمِ","",""
80.0,115,8.0,80.0,"The excellence of someone whose child has died","","","بَابُ فَضْلِ مَنْ مَاتَ لَهُ الْوَلَدُ","",""
81.0,115,8.0,81.0,"Someone whose miscarried child dies","","","بَابُ مَنْ مَاتَ لَهُ سَقْطٌ","",""
82.0,115,9.0,82.0,"Being a good master","","","بَابُ حُسْنِ الْمَلَكَةِ","",""
83.0,115,9.0,83.0,"Being a bad owner","","","بَابُ سُوءِ الْمَلَكَةِ","",""
84.0,115,9.0,84.0,"Selling a slave among the Bedouins","","","بَابُ بَيْعِ الْخَادِمِ مِنَ الأعْرَابِ","",""
85.0,115,9.0,85.0,"Forgiving a slave","","","بَابُ الْعَفْوِ عَنِ الْخَادِمِ","",""
85.1,115,9.0,85.0,"","","","بَابُ مَنْ خَتَمَ عَلَى خَادِمِهِ مَخَافَةَ سُوءِ الظَّنِّ","",""
86.0,115,9.0,86.0,"When a slave steals","","","بَابُ إِذَا سَرَقَ الْعَبْدُ","",""
87.0,115,9.0,87.0,"A slave who commits wrong actions","","","بَابُ الْخَادِمِ يُذْنِبُ","",""
88.0,115,9.0,88.0,"Someone who finishes something for his slave, fearing","","","بَابُ مَنْ خَتَمَ عَلَى خَادِمِهِ مَخَافَةَ سُوءِ الظَّنِّ","",""
89.0,115,9.0,89.0,"Someone who counts things for his slave fearing","","","بَابُ مَنْ خَتَمَ عَلَى خَادِمِهِ مَخَافَةَ سُوءِ الظَّنِّ","",""
90.0,115,9.0,90.0,"Disciplining the servant","","","بَابُ أَدَبِ الْخَادِمِ","",""
91.0,115,9.0,91.0,"Do not say, ""May Allah make your face ugly""","","","بَابُ لاَ تَقُلْ‏:‏ قَبَّحَ اللَّهُ وَجْهَهُ","",""
92.0,115,9.0,92.0,"Avoid striking the face","","","بَابُ لِيَجْتَنِبِ الْوَجْهَ فِي الضَّرْبِ","",""
93.0,115,9.0,93.0,"Someone who slaps his slave should free him even","","","بَابُ مَنْ لَطَمَ عَبْدَهُ فَلْيُعْتِقْهُ مِنْ غَيْرِ إِيجَابٍ","",""
94.0,115,9.0,94.0,"The qisas (retaliation) of the slave","","","بَابُ قِصَاصِ الْعَبْدِ","",""
95.0,115,9.0,95.0,"""Clothe them from the clothes you yourself wear.""","","","بَابُ اكْسُوهُمْ مِمَّا تَلْبَسُونَ","",""
96.0,115,9.0,96.0,"Insulting slaves","","","بَابُ سِبَابِ الْعَبِيدِ","",""
97.0,115,9.0,97.0,"Should a person help his slave?","","","بَابُ هَلْ يُعِينُ عَبْدَهُ‏؟‏","",""
98.0,115,9.0,98.0,"Do not burden a slave with work which he is incapable","","","بَابُ لاَ يُكَلَّفُ الْعَبْدُ مِنَ الْعَمَلِ مَا لاَ يُطِيقُ","",""
99.0,115,9.0,99.0,"A man's maintenance of his slave and servant is","","","بَابُ نَفَقَةُ الرَّجُلِ عَلَى عَبْدِهِ وَخَادِمِهِ صَدَقَةٌ","",""
100.0,115,9.0,100.0,"When someone dislikes eating with his slave","","","بَابُ إِذَا كَرِهَ أَنْ يَأْكُلَ مَعَ عَبْدِهِ","",""
101.0,115,9.0,101.0,"A slave should eat from what his master eats","","","بَابُ يُطْعِمُ الْعَبْدَ مِمَّا يَأْكُلُ","",""
102.0,115,9.0,102.0,"Does a man's servant sit with him when he eats?","","","بَابُ هَلْ يَجْلِسُ خَادِمُهُ مَعَهُ إِذَا أَكَلَ","",""
103.0,115,9.0,103.0,"When a slave advises his master","","","بَابُ إِذَا نَصَحَ الْعَبْدُ لِسَيِّدِهِ","",""
104.0,115,9.0,104.0,"The slave is a guardian","","","بَابُ الْعَبْدُ رَاعٍ","",""
105.0,115,9.0,105.0,"The person who wished he were a slave","","","بَابُ مَنْ أَحَبَّ أَنْ يَكُونَ عَبْدًا","",""
106.0,115,9.0,106.0,"Do not say ""'abdi"" (my slave)","","","بَابُ لا يَقُولُ‏:‏ عَبْدِي","",""
107.0,115,9.0,107.0,"Does one say ""my master (sayyidi)""?","","","بَابُ هَلْ يَقُولُ‏:‏ سَيِّدِي‏؟‏","",""
108.0,115,10.0,108.0,"A man is the shepherd of his family","","","بَابُ الرَّجُلِ رَاعٍ فِي أَهْلِهِ","",""
109.0,115,10.0,109.0,"A woman is a shepherd","","","بَابُ الْمَرْأَةُ رَاعِيَةٌ","",""
110.0,115,10.0,110.0,"Someone for whom a favour is done and he repays","","","بَابُ مَنْ صُنِعَ إِلَيْهِ مَعْرُوفٌ فَلْيُكَافِئْهُ","",""
111.0,115,10.0,111.0,"Someone who cannot repay someone should make supplication","","","بَابُ مَنْ لَمْ يَجِدِ الْمُكَافَأَةَ فَلْيَدْعُ لَهُ","",""
112.0,115,10.0,112.0,"The one who does not thank people","","","بَابُ مَنْ لَمْ يَشْكُرِ النَّاسَ","",""
113.0,115,10.0,113.0,"A man's maintenance of his brother","","","بَابُ مَعُونَةِ الرَّجُلِ أَخَاهُ","",""
114.0,115,11.0,114.0,"The people of correctness in this world are the","","","بَابُ أَهْلُ الْمَعْرُوفِ فِي الدُّنْيَا أَهْلُ الْمَعْرُوفِ فِي الآخِرَةِ","",""
115.0,115,11.0,115.0,"Every correct action is sadaqa","","","بَابُ إِنَّ كُلَّ مَعْرُوفٍ صَدَقَةٌ","",""
116.0,115,11.0,116.0,"Removing harmful things","","","بَابُ إِمَاطَةِ الأذَى","",""
117.0,115,11.0,117.0,"Correct Words","","","بَابُ قَوْلِ الْمَعْرُوفِ","",""
118.0,115,11.0,118.0,"Going out to a vegetable garden and carrying things","","","بَابُ الْخُرُوجِ إِلَى الْمَبْقَلَةِ، وَحَمَلِ الشَّيْءِ عَلَى عَاتِقِهِ إِلَى أَهْلِهِ بِالزَّبِيلِ","",""
119.0,115,11.0,119.0,"Going out to an estate","","","بَابُ الْخُرُوجِ إِلَى الضَّيْعَةِ","",""
120.0,115,12.0,120.0,"A Muslim is the mirror of his brother","","","بَابُ الْمُسْلِمُ مَرْآةُ أَخِيهِ","",""
121.0,115,12.0,121.0,"Playing and joking which is not permitted","","","بَابُ مَا لا يَجُوزُ مِنَ اللَّعِبِ وَالْمُزَاحِ","",""
122.0,115,12.0,122.0,"The person who guides to good","","","بَابُ الدَّالِّ عَلَى الْخَيْرِ","",""
123.0,115,12.0,123.0,"Excusing and pardoning people","","","بَابُ الْعَفْوِ وَالصَّفْحِ عَنِ النَّاسِ","",""
124.0,115,12.0,124.0,"Cheerfulness towards people","","","بَابُ الِانْبِسَاطِ إِلَى النَّاسِ","",""
125.0,115,12.0,125.0,Smiling,"","","بَابُ التَّبَسُّمِ","",""
126.0,115,12.0,126.0,Laughter,"","","بَابُ الضَّحِكِ","",""
127.0,115,12.0,127.0,"When he faced someone, he faced him completely,","","","بَابُ إِذَا أَقْبَلَ أَقْبَلَ جَمِيعًا، وَإِذَا أَدْبَرَ أَدْبَرَ جَمِيعًا","",""
128.0,115,13.0,128.0,"Someone who is consulted is in a position of trust","","","بَابُ الْمُسْتَشَارُ مُؤْتَمَنٌ","",""
129.0,115,13.0,129.0,Consultation,"","","بَابُ الْمَشُورَةِ","",""
130.0,115,13.0,130.0,"The wrong action of someone who gives his brother misguided advice","","","بَابُ إِثْمِ مَنْ أَشَارَ عَلَى أَخِيهِ بِغَيْرِ رُشْدٍ","",""
145.0,115,15.0,145.0,"The believer is not a defamer","","","بَابُ لَيْسَ الْمُؤْمِنُ بِالطَّعَّانِ","",""
146.0,115,15.0,146.0,"Someone who curses","","","بَابُ اللِّعَانِ","",""
147.0,115,15.0,147.0,"The person who curses his slave and then frees him","","","بَابُ مَنْ لَعَنَ عَبْدَهُ فَأَعْتَقَهُ","",""
148.0,115,15.0,148.0,"Cursing one another with the curse of Allah, with the anger of Allah, and with the Fire","","","بَابُ التّلاعُنِ بِلَعْنَةِ اللهِ وَبِغَضَبِ اللهِ وَبِالنَّارِ","",""
149.0,115,15.0,149.0,"Cursing an unbeliever","","","بَابُ لَعْنِ الْكَافِرِ","",""
150.0,115,15.0,150.0,Slander,"","","بَابُ النَّمَّامِ","",""
151.0,115,15.0,151.0,"Someone who hears about an indecency and then spreads it about","","","بَابُ مَنْ سَمِعَ بِفَاحِشَةٍ فَأَفْشَاهَا","",""
152.0,115,15.0,152.0,"The fault-finder","","","بَابُ الْعَيَّابِ","",""
153.0,115,16.0,153.0,"What has come about praising people","","","بَابُ مَا جَاءَ فِي التَّمَادُحِ","",""
154.0,115,16.0,154.0,"Someone who praises his companion when he feels","","","بَابُ مَنْ أَثْنَى عَلَى صَاحِبِهِ إِنْ كَانَ آمِنًا بِهِ","",""
155.0,115,16.0,155.0,"Throwing dust in the faces of those who praise","","","بَابُ يُحْثَى فِي وُجُوهِ الْمَدَّاحِينَ","",""
156.0,115,16.0,156.0,"The person who praises in poetry","","","بَابُ مَنْ مَدَحَ فِي الشِّعْرِ","",""
157.0,115,16.0,157.0,"Giving to a poet when you fear his evil","","","بَابُ إِعْطَاءِ الشَّاعِرِ إِذَا خَافَ شَرَّهُ","",""
158.0,115,17.0,158.0,"Do not honour your guest in a way which will be burdensome for him","","","بَابُ لا تُكْرِمْ صَدِيقَكَ بِمَا يَشُقُّ عَلَيْهِ","",""
159.0,115,17.0,159.0,Visiting,"","","بَابُ الزِّيَارَةِ","",""
160.0,115,17.0,160.0,"Someone who visits people and eats with them","","","بَابُ مَنْ زَارَ قَوْمًا فَطَعِمَ عِنْدَهُمْ","",""
161.0,115,17.0,161.0,"The Excellence of Visiting","","","بَابُ فَضْلِ الزِّيَارَةِ","",""
162.0,115,17.0,162.0,"When a man loves people and cannot join them","","","بَابُ الرَّجُلِ يُحِبُّ قَوْمًا وَلَمَّا يَلْحَقْ بِهِمْ","",""
163.0,115,18.0,163.0,"The excellence of the older person","","","بَابُ فَضْلِ الْكَبِيرِ","",""
164.0,115,18.0,164.0,"Respect for the Old","","","بَابُ إِجْلالِ الْكَبِيرِ","",""
165.0,115,18.0,165.0,"The old person should be the first to speak and ask","","","بَابُ يَبْدَأُ الْكَبِيرُ بِالْكَلاَمِ وَالسُّؤَالِ","",""
166.0,115,18.0,166.0,"When an older person does not speak, can the youngest speak then?","","","بَابُ إِذَا لَمْ يَتَكَلَّمِ الْكَبِيرُ هَلْ لِلأَصْغَرِ أَنْ يَتَكَلَّمَ‏؟‏","",""
167.0,115,18.0,167.0,"Making the old leaders","","","بَابُ تَسْوِيدِ الأكَابِرِ","",""
168.0,115,19.0,168.0,"Fruits are given to the youngest of children","","","بَابُ يُعْطَى الثَّمَرَةَ أَصْغَرُ مَنْ حَضَرَ مِنَ الْوِلْدَانِ","",""
169.0,115,19.0,169.0,"Mercy towards children","","","بَابُ رَحْمَةِ الصَّغِيرِ","",""
170.0,115,19.0,170.0,"Embracing children","","","بَابُ مُعَانَقَةِ الصَّبِيِّ","",""
171.0,115,19.0,171.0,"A man kissing a small girl","","","بَابُ قُبْلَةِ الرَّجُلِ الْجَارِيَةَ الصَّغِيرَةَ","",""
172.0,115,19.0,172.0,"Stroking a child's head","","","بَابُ مَسْحِ رَأْسِ الصَّبِيِّ","",""
173.0,115,19.0,173.0,"A man saying, ""My son"" to a child","","","بَابُ قَوْلِ الرَّجُلِ لِلصَّغِيرِ‏:‏ يَا بُنَيَّ","",""
174.0,115,20.0,174.0,"The most merciful of those in the earth","","","بَابُ ارْحَمْ مَنْ فِي الأَرْضِ","",""
175.0,115,20.0,175.0,"Mercy towards the family","","","بَابُ رَحْمَةِ الْعِيَالِ","",""
176.0,115,20.0,176.0,"Mercy to animals","","","بَابُ رَحْمَةِ الْبَهَائِمِ","",""
177.0,115,20.0,177.0,"Taking an egg from a small bird","","","بَابُ أَخْذِ الْبَيْضِ مِنَ الْحُمَّرَةِ","",""
178.0,115,20.0,178.0,"Birds in cages","","","بَابُ الطَّيْرِ فِي الْقَفَصِ","",""
179.0,115,21.0,179.0,"Relating good things between people","","","بَابُ يُنْمِي خَيْرًا بَيْنَ النَّاسِ","",""
180.0,115,21.0,180.0,"A liar is not behaving correctly","","","بَابُ لا يَصْلُحُ الْكَذِبُ","",""
181.0,115,21.0,181.0,"Someone who is patient when people injure him","","","بَابُ الَّذِي يَصْبِرُ عَلَى أَذَى النَّاسِ","",""
182.0,115,21.0,182.0,"Enduring injury","","","بَابُ الصَّبْرِ عَلَى الأَذَى","",""
183.0,115,21.0,183.0,"Improving a state of friendship","","","بَابُ إِصْلاحِ ذَاتِ الْبَيْنِ","",""
184.0,115,21.0,184.0,"When you lie to a man and he believes you","","","بَابُ إِذَا كَذَبْتَ لِرَجُلٍ هُوَ لَكَ مُصَدِّقٌ","",""
185.0,115,21.0,185.0,"Do not make a promise to your brother and then break it","","","بَابُ لا تَعِدْ أَخَاكَ شَيْئًا فَتُخْلِفَهُ","",""
186.0,115,21.0,186.0,"Attacking Lineage","","","بَابُ الطَّعْنِ فِي الأَنْسَابِ","",""
187.0,115,21.0,187.0,"A man's love for his people","","","بَابُ حُبِّ الرَّجُلِ قَوْمَهُ","",""
